Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
421,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2c9l=x4q7%20%20,200,,38,396,0,218,2,,,[?2c9l=x4q7  ]
420,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?efxe=94d1%20%20,200,,41,396,0,218,2,,,[?efxe=94d1  ]
419,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2v64=ks6r%20%20,200,,41,396,0,218,2,,,[?2v64=ks6r  ]
414,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?zmi5=u7n8%20%20,200,,43,396,0,218,2,,,[?zmi5=u7n8  ]
422,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4bvd=5l13%20%20,200,,34,396,0,218,2,,,[?4bvd=5l13  ]
424,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?952k=2u43%20%20,200,,37,396,0,218,2,,,[?952k=2u43  ]
426,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kvd3=4951%20%20,200,,38,396,0,218,2,,,[?kvd3=4951  ]
427,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?46h3=o3o2%20%20,200,,38,396,0,218,2,,,[?46h3=o3o2  ]
425,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0mo1=4e1r%20%20,200,,42,396,0,218,2,,,[?0mo1=4e1r  ]
431,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?qwa0=7515%20%20,200,,37,396,0,218,2,,,[?qwa0=7515  ]
430,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?28y6=7683%20%20,200,,37,396,0,218,2,,,[?28y6=7683  ]
423,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4rb2=stse%20%20,200,,42,396,0,218,2,,,[?4rb2=stse  ]
428,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4k72=2610%20%20,200,,38,396,0,218,2,,,[?4k72=2610  ]
429,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5dp0=t5jh%20%20,200,,39,396,0,218,2,,,[?5dp0=t5jh  ]
433,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0f0r=9647%20%20,200,,41,396,0,218,2,,,[?0f0r=9647  ]
434,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?139d=0nhb%20%20,200,,39,396,0,218,2,,,[?139d=0nhb  ]
432,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?e887=7u6t%20%20,200,,41,396,0,218,2,,,[?e887=7u6t  ]
438,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?605v=oo41%20%20,200,,37,396,0,218,2,,,[?605v=oo41  ]
437,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?30x1=012g%20%20,200,,37,396,0,218,2,,,[?30x1=012g  ]
435,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?52ni=jyw6%20%20,200,,37,396,0,218,2,,,[?52ni=jyw6  ]
436,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ahi5=1p7q%20%20,200,,39,396,0,218,2,,,[?ahi5=1p7q  ]
439,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?76j3=i613%20%20,200,,38,396,0,218,2,,,[?76j3=i613  ]
442,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?81cs=166h%20%20,200,,36,396,0,218,2,,,[?81cs=166h  ]
444,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?cg04=9s54%20%20,200,,33,396,0,218,2,,,[?cg04=9s54  ]
441,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q2pv=72h4%20%20,200,,38,396,0,218,2,,,[?q2pv=72h4  ]
443,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?299z=3654%20%20,200,,38,396,0,218,2,,,[?299z=3654  ]
440,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8kxx=806t%20%20,200,,39,396,0,218,2,,,[?8kxx=806t  ]
445,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?93wf=ihbf%20%20,200,,37,396,0,218,2,,,[?93wf=ihbf  ]
447,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6j03=ku7n%20%20,200,,36,396,0,218,2,,,[?6j03=ku7n  ]
446,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a79r=3q4t%20%20,200,,36,396,0,218,2,,,[?a79r=3q4t  ]
295,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?21s3=5az1%20%20,200,,435,396,0,218,2,,,[?21s3=5az1  ]
451,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p43z=9018%20%20,200,,38,396,0,218,2,,,[?p43z=9018  ]
452,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7hls=gk2n%20%20,200,,38,396,0,218,2,,,[?7hls=gk2n  ]
449,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u45s=pgos%20%20,200,,38,396,0,218,2,,,[?u45s=pgos  ]
450,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o2h5=0f4m%20%20,200,,38,396,0,218,2,,,[?o2h5=0f4m  ]
448,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1top=725f%20%20,200,,39,396,0,218,2,,,[?1top=725f  ]
453,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u7fh=a4cw%20%20,200,,37,396,0,218,2,,,[?u7fh=a4cw  ]
454,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1qhl=4e3k%20%20,200,,36,396,0,218,2,,,[?1qhl=4e3k  ]
456,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?gswg=15oc%20%20,200,,38,396,0,218,2,,,[?gswg=15oc  ]
455,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2x29=5002%20%20,200,,39,396,0,218,2,,,[?2x29=5002  ]
457,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?z9p6=n9z3%20%20,200,,35,396,0,218,2,,,[?z9p6=n9z3  ]
459,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?724h=843t%20%20,200,,35,396,0,218,2,,,[?724h=843t  ]
458,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9d65=80y7%20%20,200,,35,396,0,218,2,,,[?9d65=80y7  ]
460,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o6mu=leae%20%20,200,,35,396,0,218,2,,,[?o6mu=leae  ]
466,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?f1ex=hyx4%20%20,200,,31,396,0,218,2,,,[?f1ex=hyx4  ]
461,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?64lw=fooa%20%20,200,,36,396,0,218,2,,,[?64lw=fooa  ]
462,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m962=d4e5%20%20,200,,37,396,0,218,2,,,[?m962=d4e5  ]
463,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?wh61=gh1t%20%20,200,,38,396,0,218,2,,,[?wh61=gh1t  ]
465,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6w6k=t093%20%20,200,,37,396,0,218,2,,,[?6w6k=t093  ]
464,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ho2s=18ld%20%20,200,,37,396,0,218,2,,,[?ho2s=18ld  ]
469,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?e8c3=90a2%20%20,200,,34,396,0,218,2,,,[?e8c3=90a2  ]
467,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7qdl=15u6%20%20,200,,35,396,0,218,2,,,[?7qdl=15u6  ]
468,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7ox3=x4n4%20%20,200,,38,396,0,218,2,,,[?7ox3=x4n4  ]
470,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6s84=mvu5%20%20,200,,37,396,0,218,2,,,[?6s84=mvu5  ]
473,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?703r=l5y0%20%20,200,,36,396,0,218,2,,,[?703r=l5y0  ]
474,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?eu60=o6ao%20%20,200,,37,396,0,218,2,,,[?eu60=o6ao  ]
475,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a339=l8to%20%20,200,,39,396,0,218,2,,,[?a339=l8to  ]
476,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?j9zj=d700%20%20,200,,39,396,0,218,2,,,[?j9zj=d700  ]
472,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b0n6=94hx%20%20,200,,39,396,0,218,2,,,[?b0n6=94hx  ]
471,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?05up=4p54%20%20,200,,42,396,0,218,2,,,[?05up=4p54  ]
479,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?93hw=sj86%20%20,200,,38,396,0,218,2,,,[?93hw=sj86  ]
477,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1k1u=758h%20%20,200,,41,396,0,218,2,,,[?1k1u=758h  ]
478,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sfy8=589g%20%20,200,,37,396,0,218,2,,,[?sfy8=589g  ]
480,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?j595=s11n%20%20,200,,41,396,0,218,2,,,[?j595=s11n  ]
485,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?175n=6m38%20%20,200,,38,396,0,218,2,,,[?175n=6m38  ]
483,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?205s=ehlg%20%20,200,,39,396,0,218,2,,,[?205s=ehlg  ]
484,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?97lr=8250%20%20,200,,38,396,0,218,2,,,[?97lr=8250  ]
482,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?crsa=0qmy%20%20,200,,40,396,0,218,2,,,[?crsa=0qmy  ]
486,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2m3n=v883%20%20,200,,37,396,0,218,2,,,[?2m3n=v883  ]
487,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?oo03=96iu%20%20,200,,38,396,0,218,2,,,[?oo03=96iu  ]
489,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?zbq9=8w2q%20%20,200,,38,396,0,218,2,,,[?zbq9=8w2q  ]
488,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?xf5n=ligm%20%20,200,,38,396,0,218,2,,,[?xf5n=ligm  ]
490,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?d1pi=5z91%20%20,200,,35,396,0,218,2,,,[?d1pi=5z91  ]
491,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ghf0=prai%20%20,200,,38,396,0,218,2,,,[?ghf0=prai  ]
493,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?k402=susf%20%20,200,,35,396,0,218,2,,,[?k402=susf  ]
492,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c9n4=279a%20%20,200,,37,396,0,218,2,,,[?c9n4=279a  ]
494,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7q17=04y7%20%20,200,,37,396,0,218,2,,,[?7q17=04y7  ]
495,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5d0e=9fa4%20%20,200,,37,396,0,218,2,,,[?5d0e=9fa4  ]
498,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q989=i2i3%20%20,200,,36,396,0,218,2,,,[?q989=i2i3  ]
497,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ctaq=a2ur%20%20,200,,36,396,0,218,2,,,[?ctaq=a2ur  ]
496,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2787=90yc%20%20,200,,36,396,0,218,2,,,[?2787=90yc  ]
500,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?776c=i3qj%20%20,200,,36,396,0,218,2,,,[?776c=i3qj  ]
502,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?qxwf=m621%20%20,200,,36,396,0,218,2,,,[?qxwf=m621  ]
499,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3mqt=x75r%20%20,200,,38,396,0,218,2,,,[?3mqt=x75r  ]
501,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2c1i=2fwt%20%20,200,,38,396,0,218,2,,,[?2c1i=2fwt  ]
505,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x7gb=597x%20%20,200,,34,396,0,218,2,,,[?x7gb=597x  ]
503,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?147i=94qr%20%20,200,,34,396,0,218,2,,,[?147i=94qr  ]
506,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7624=wa6v%20%20,200,,36,396,0,218,2,,,[?7624=wa6v  ]
507,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?rv7s=4q7a%20%20,200,,36,396,0,218,2,,,[?rv7s=4q7a  ]
504,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?rs2a=mlc1%20%20,200,,39,396,0,218,2,,,[?rs2a=mlc1  ]
508,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o35i=3xc7%20%20,200,,37,396,0,218,2,,,[?o35i=3xc7  ]
512,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6cc3=1q3z%20%20,200,,33,396,0,218,2,,,[?6cc3=1q3z  ]
509,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7b53=v675%20%20,200,,36,396,0,218,2,,,[?7b53=v675  ]
511,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?362y=mi6a%20%20,200,,36,396,0,218,2,,,[?362y=mi6a  ]
510,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?jz24=c7k8%20%20,200,,36,396,0,218,2,,,[?jz24=c7k8  ]
515,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0563=9pa1%20%20,200,,36,396,0,218,2,,,[?0563=9pa1  ]
514,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2ogb=a0i4%20%20,200,,38,396,0,218,2,,,[?2ogb=a0i4  ]
513,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?20l3=8t34%20%20,200,,38,396,0,218,2,,,[?20l3=8t34  ]
517,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?303g=8eew%20%20,200,,35,396,0,218,2,,,[?303g=8eew  ]
518,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7319=gax2%20%20,200,,35,396,0,218,2,,,[?7319=gax2  ]
516,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?850r=3nkk%20%20,200,,36,396,0,218,2,,,[?850r=3nkk  ]
520,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?s6xl=1wk1%20%20,200,,35,396,0,218,2,,,[?s6xl=1wk1  ]
519,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0449=p054%20%20,200,,37,396,0,218,2,,,[?0449=p054  ]
521,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?247s=1c4e%20%20,200,,34,396,0,218,2,,,[?247s=1c4e  ]
522,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4te5=72h0%20%20,200,,36,396,0,218,2,,,[?4te5=72h0  ]
523,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?iak0=34r1%20%20,200,,35,396,0,218,2,,,[?iak0=34r1  ]
524,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?01k6=nk1n%20%20,200,,36,396,0,218,2,,,[?01k6=nk1n  ]
526,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?11jt=06i0%20%20,200,,34,396,0,218,2,,,[?11jt=06i0  ]
525,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?708w=sba1%20%20,200,,34,396,0,218,2,,,[?708w=sba1  ]
528,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?j1ue=928l%20%20,200,,33,396,0,218,2,,,[?j1ue=928l  ]
527,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?t7nb=856m%20%20,200,,37,396,0,218,2,,,[?t7nb=856m  ]
380,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0z6w=04du%20%20,200,,300,396,0,218,2,,,[?0z6w=04du  ]
529,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?s2if=443v%20%20,200,,34,396,0,218,2,,,[?s2if=443v  ]
530,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3279=f733%20%20,200,,36,396,0,218,2,,,[?3279=f733  ]
534,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?a59a=4b3z%20%20,200,,36,396,0,218,2,,,[?a59a=4b3z  ]
531,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2xu3=3wt7%20%20,200,,39,396,0,218,2,,,[?2xu3=3wt7  ]
533,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?r4qn=ai20%20%20,200,,37,396,0,218,2,,,[?r4qn=ai20  ]
532,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4ct4=mea3%20%20,200,,39,396,0,218,2,,,[?4ct4=mea3  ]
536,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?99q8=873m%20%20,200,,37,396,0,218,2,,,[?99q8=873m  ]
537,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6bij=4h39%20%20,200,,36,396,0,218,2,,,[?6bij=4h39  ]
535,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4hj7=oiha%20%20,200,,37,396,0,218,2,,,[?4hj7=oiha  ]
538,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9l2f=z0d1%20%20,200,,35,396,0,218,2,,,[?9l2f=z0d1  ]
540,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?le5j=p9s6%20%20,200,,38,396,0,218,2,,,[?le5j=p9s6  ]
539,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b332=cc58%20%20,200,,38,396,0,218,2,,,[?b332=cc58  ]
541,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?wtgy=u092%20%20,200,,37,396,0,218,2,,,[?wtgy=u092  ]
544,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?6dpy=0503%20%20,200,,36,396,0,218,2,,,[?6dpy=0503  ]
543,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kt10=871f%20%20,200,,37,396,0,218,2,,,[?kt10=871f  ]
542,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w9pj=mat9%20%20,200,,39,396,0,218,2,,,[?w9pj=mat9  ]
545,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?921y=qqj1%20%20,200,,37,396,0,218,2,,,[?921y=qqj1  ]
546,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?zd9j=61gb%20%20,200,,37,396,0,218,2,,,[?zd9j=61gb  ]
547,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?t24l=a7s1%20%20,200,,33,396,0,218,2,,,[?t24l=a7s1  ]
548,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4cc6=3t79%20%20,200,,33,396,0,218,2,,,[?4cc6=3t79  ]
549,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n9fq=8a5i%20%20,200,,33,396,0,218,2,,,[?n9fq=8a5i  ]
551,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ak5a=of72%20%20,200,,36,396,0,218,2,,,[?ak5a=of72  ]
550,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?qxy1=j4z5%20%20,200,,36,396,0,218,2,,,[?qxy1=j4z5  ]
552,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u9e2=85q0%20%20,200,,36,396,0,218,2,,,[?u9e2=85q0  ]
553,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2uth=47ef%20%20,200,,36,396,0,218,2,,,[?2uth=47ef  ]
555,Fuzzed,Sat Jul 29 10:29:08 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fl13=e8a6%20%20,200,,33,396,0,218,2,,,[?fl13=e8a6  ]
